=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:32:48: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCIE9wLgAgIwF8A0dwAYUfGzKFc4IAPWODAOgFZV0sAmI-AZmawBZ2VruA2bgHZuADm4BObghx4sCQrIJNFCNiq5oIAd3IM6+BL03gy8KrRUCVwgLooAUMHAJszFwuIny5vDvgIafRdldBc1UJQNCKMIqwjhPBcxRJRJFOk3Ag9nJUzVPKjtcgCLCMMiUm9A9LichFsHJwZXPGaPSrMaX2LKQVLwZpCBlHDhqOGY4drmhPRm5LnU5jaZRfll3NaCcKL4BkoGfrauO0dwFhb0C-avTupuvYP+i6GL8YvJi9qL2fOUBb+aSuBFWf3WeGur22FXAfjg+z6+muhVuFGqwIQAlOTg4l3AuJupjR93QcICh30uJCu0QT0pIxhZLpeFxKLhfGZ6FxCxp5P6BOpsJ6FJZ0OMTJFXIIKKJVERovKCtqBNsNiAA
13:32:57: [INFO] Routing pad 'SW52:1' at (34290000, 111760000) with pad 'SW67:1' at (34290000, 130810000) using coordinate system rotated by 0 degree(s)
13:32:57: [INFO] Adding track segment (F.Cu): [(34290000, 111760000), (34290000, 130810000)]
13:32:57: [INFO] Routing ROW3 pads
13:32:57: [INFO] Routing pad 'D52:1' at (43180000, 119700000) with pad 'D53:1' at (62230000, 119700000) using coordinate system rotated by 0 degree(s)
13:32:57: [INFO] Adding track segment (B.Cu): [(43180000, 119700000), (62230000, 119700000)]
13:32:57: [INFO] Routing pad 'D53:1' at (62230000, 119700000) with pad 'D54:1' at (102711250, 119700000) using coordinate system rotated by 0 degree(s)
13:32:57: [INFO] Adding track segment (B.Cu): [(62230000, 119700000), (102711250, 119700000)]
13:32:57: [INFO] Routing pad 'D54:1' at (102711250, 119700000) with pad 'D55:1' at (133667500, 119700000) using coordinate system rotated by 0 degree(s)
13:32:57: [INFO] Adding track segment (B.Cu): [(102711250, 119700000), (133667500, 119700000)]
13:32:57: [INFO] Routing pad 'D55:1' at (133667500, 119700000) with pad 'D56:1' at (152717500, 119700000) using coordinate system rotated by 0 degree(s)
13:32:57: [INFO] Adding track segment (B.Cu): [(133667500, 119700000), (152717500, 119700000)]
13:32:57: [INFO] Routing pad 'D56:1' at (152717500, 119700000) with pad 'D57:1' at (171767500, 119700000) using coordinate system rotated by 0 degree(s)
13:32:57: [INFO] Adding track segment (B.Cu): [(152717500, 119700000), (171767500, 119700000)]
13:32:57: [INFO] Routing pad 'D57:1' at (171767500, 119700000) with pad 'D58:1' at (190817500, 119700000) using coordinate system rotated by 0 degree(s)
13:32:57: [INFO] Adding track segment (B.Cu): [(171767500, 119700000), (190817500, 119700000)]
13:32:57: [INFO] Routing pad 'D58:1' at (190817500, 119700000) with pad 'D59:1' at (209867500, 119700000) using coordinate system rotated by 0 degree(s)
13:32:57: [INFO] Adding track segment (B.Cu): [(190817500, 119700000), (209867500, 119700000)]
13:32:57: [INFO] Routing pad 'D59:1' at (209867500, 119700000) with pad 'D60:1' at (228917500, 119700000) using coordinate system rotated by 0 degree(s)
13:32:57: [INFO] Adding track segment (B.Cu): [(209867500, 119700000), (228917500, 119700000)]
13:32:57: [INFO] Routing pad 'D60:1' at (228917500, 119700000) with pad 'D61:1' at (247967500, 119700000) using coordinate system rotated by 0 degree(s)
13:32:57: [INFO] Adding track segment (B.Cu): [(228917500, 119700000), (247967500, 119700000)]
13:32:57: [INFO] Routing pad 'D61:1' at (247967500, 119700000) with pad 'D62:1' at (267017500, 119700000) using coordinate system rotated by 0 degree(s)
13:32:57: [INFO] Adding track segment (B.Cu): [(247967500, 119700000), (267017500, 119700000)]
13:32:57: [INFO] Routing pad 'D62:1' at (267017500, 119700000) with pad 'D63:1' at (286067500, 119700000) using coordinate system rotated by 0 degree(s)
13:32:57: [INFO] Adding track segment (B.Cu): [(267017500, 119700000), (286067500, 119700000)]
13:32:57: [INFO] Routing pad 'D63:1' at (286067500, 119700000) with pad 'D64:1' at (305117500, 119700000) using coordinate system rotated by 0 degree(s)
13:32:57: [INFO] Adding track segment (B.Cu): [(286067500, 119700000), (305117500, 119700000)]
13:32:57: [INFO] Routing pad 'D64:1' at (305117500, 119700000) with pad 'D65:1' at (340836250, 119700000) using coordinate system rotated by 0 degree(s)
13:32:57: [INFO] Adding track segment (B.Cu): [(305117500, 119700000), (340836250, 119700000)]
13:32:57: [INFO] Routing pad 'D65:1' at (340836250, 119700000) with pad 'D66:1' at (386080000, 119700000) using coordinate system rotated by 0 degree(s)
13:32:57: [INFO] Adding track segment (B.Cu): [(340836250, 119700000), (386080000, 119700000)]
13:32:57: [INFO] Routing COL2 pads
13:32:57: [INFO] Routing pad 'SW54:1' at (93821250, 111760000) with pad 'SW69:1' at (84296250, 130810000) using coordinate system rotated by 0 degree(s)
13:32:57: [INFO] Adding track segment (F.Cu): [(93821250, 111760000), (93821250, 121285000)]
13:32:57: [INFO] Adding track segment (F.Cu): [(93821250, 121285000), (84296250, 130810000)]
13:32:57: [INFO] Routing pad 'SW3:1' at (81915000, 54610000) with pad 'SW21:1' at (86677500, 73660000) using coordinate system rotated by 0 degree(s)
13:32:57: [INFO] Adding track segment (F.Cu): [(81915000, 54610000), (81915000, 68897500)]
13:32:57: [INFO] Adding track segment (F.Cu): [(81915000, 68897500), (86677500, 73660000)]
13:32:57: [INFO] Routing pad 'SW21:1' at (86677500, 73660000) with pad 'SW39:1' at (89058750, 92710000) using coordinate system rotated by 0 degree(s)
13:32:57: [INFO] Adding track segment (F.Cu): [(86677500, 73660000), (86677500, 90328750)]
13:32:57: [INFO] Adding track segment (F.Cu): [(86677500, 90328750), (89058750, 92710000)]
13:32:57: [INFO] Routing pad 'SW39:1' at (89058750, 92710000) with pad 'SW54:1' at (93821250, 111760000) using coordinate system rotated by 0 degree(s)
13:32:57: [INFO] Adding track segment (F.Cu): [(89058750, 92710000), (89058750, 106997500)]
13:32:57: [INFO] Adding track segment (F.Cu): [(89058750, 106997500), (93821250, 111760000)]
13:32:57: [INFO] Routing COL10 pads
13:32:57: [INFO] Routing pad 'SW47:1' at (248602500, 92710000) with pad 'SW61:1' at (239077500, 111760000) using coordinate system rotated by 0 degree(s)
13:32:57: [INFO] Adding track segment (F.Cu): [(248602500, 92710000), (248602500, 102235000)]
13:32:57: [INFO] Adding track segment (F.Cu): [(248602500, 102235000), (239077500, 111760000)]
13:32:57: [INFO] Routing pad 'SW11:1' at (234315000, 54610000) with pad 'SW29:1' at (243840000, 73660000) using coordinate system rotated by 0 degree(s)
13:32:57: [INFO] Adding track segment (F.Cu): [(234315000, 54610000), (234315000, 64135000)]
13:32:57: [INFO] Adding track segment (F.Cu): [(234315000, 64135000), (243840000, 73660000)]
13:32:57: [INFO] Routing pad 'SW29:1' at (243840000, 73660000) with pad 'SW47:1' at (248602500, 92710000) using coordinate system rotated by 0 degree(s)
13:32:57: [INFO] Adding track segment (F.Cu): [(243840000, 73660000), (243840000, 87947500)]
13:32:57: [INFO] Adding track segment (F.Cu): [(243840000, 87947500), (248602500, 92710000)]
13:32:57: [INFO] Routing COL17 pads
13:32:57: [INFO] Routing pad 'SW18:1' at (396240000, 54610000) with pad 'SW36:1' at (396240000, 73660000) using coordinate system rotated by 0 degree(s)
13:32:57: [INFO] Adding track segment (F.Cu): [(396240000, 54610000), (396240000, 73660000)]
13:32:57: [INFO] Routing pad 'SW36:1' at (396240000, 73660000) with pad 'SW78:1' at (396240000, 130810000) using coordinate system rotated by 0 degree(s)
13:32:57: [INFO] Adding track segment (F.Cu): [(396240000, 73660000), (396240000, 130810000)]
13:32:57: [INFO] Removing dangling tracks
